"","release_type","run","sex","release_location_rmis_basin","age","brood_year","length","y_n","release_length"
"2243","two_YO_release",1,"M","UMAT",3,1988,484.166666666667,24,153.619619205298
"2244","two_YO_release",1,"M","UMAT",3,1992,547.375,32,153.619619205298
"2245","two_YO_release",1,"M","UMAT",3,1993,563.162790697674,43,153.619619205298
"2246","two_YO_release",1,"M","UMAT",3,1995,536.444444444444,18,153.619619205298
"2247","two_YO_release",1,"M","UMAT",3,1996,550.679738562092,153,153.619619205298
"2248","two_YO_release",1,"M","UMAT",3,1997,526.235294117647,34,153.619619205298
"2249","two_YO_release",1,"M","UMAT",3,1998,548.566037735849,53,153.619619205298
"2250","two_YO_release",1,"M","UMAT",3,1999,521.75,40,153.619619205298
"2251","two_YO_release",1,"M","UMAT",3,2000,570.915254237288,59,153.619619205298
"2252","two_YO_release",1,"M","UMAT",3,2001,552.849557522124,113,153.619619205298
"2253","two_YO_release",1,"M","UMAT",3,2002,533.78431372549,102,153.619619205298
"2254","two_YO_release",1,"M","UMAT",3,2003,532.444444444444,18,153.619619205298
"2255","two_YO_release",1,"M","UMAT",3,2004,546.302325581395,43,153.619619205298
"2256","two_YO_release",1,"M","UMAT",3,2005,589.0625,32,153.619619205298
"2257","two_YO_release",1,"M","UMAT",3,2006,581.944444444444,36,153.619619205298
"2258","two_YO_release",1,"M","UMAT",3,2007,526.428571428571,14,153.619619205298
"2259","two_YO_release",1,"M","UMAT",3,2008,544.25,24,153.619619205298
"2260","two_YO_release",1,"M","UMAT",3,2009,505.913043478261,46,153.619619205298
"2261","two_YO_release",1,"M","UMAT",4,1986,742.638655462185,119,153.619619205298
"2262","two_YO_release",1,"M","UMAT",4,1987,740.931034482759,87,153.619619205298
"2263","two_YO_release",1,"M","UMAT",4,1988,740.814159292035,113,153.619619205298
"2264","two_YO_release",1,"M","UMAT",4,1991,804,11,153.619619205298
"2265","two_YO_release",1,"M","UMAT",4,1992,818.035087719298,57,153.619619205298
"2266","two_YO_release",1,"M","UMAT",4,1993,813.51572327044,159,153.619619205298
"2267","two_YO_release",1,"M","UMAT",4,1995,786.546153846154,260,153.619619205298
"2268","two_YO_release",1,"M","UMAT",4,1996,780.369774919614,311,153.619619205298
"2269","two_YO_release",1,"M","UMAT",4,1997,798.408163265306,98,153.619619205298
"2270","two_YO_release",1,"M","UMAT",4,1998,794.431818181818,220,153.619619205298
"2271","two_YO_release",1,"M","UMAT",4,1999,804.603174603175,189,153.619619205298
"2272","two_YO_release",1,"M","UMAT",4,2000,799.715596330275,109,153.619619205298
"2273","two_YO_release",1,"M","UMAT",4,2001,785.4,115,153.619619205298
"2274","two_YO_release",1,"M","UMAT",4,2002,773.103773584906,106,153.619619205298
"2275","two_YO_release",1,"M","UMAT",4,2003,764.575,80,153.619619205298
"2276","two_YO_release",1,"M","UMAT",4,2004,784.297872340426,47,153.619619205298
"2277","two_YO_release",1,"M","UMAT",4,2005,800.47619047619,21,153.619619205298
"2278","two_YO_release",1,"M","UMAT",4,2006,831.2,20,153.619619205298
"2279","two_YO_release",1,"M","UMAT",4,2007,790.275862068965,29,153.619619205298
"2280","two_YO_release",1,"M","UMAT",4,2008,745.923076923077,13,153.619619205298
"2281","two_YO_release",1,"M","UMAT",4,2009,746.873015873016,63,153.619619205298
"2282","two_YO_release",1,"M","WECH",3,1987,497.5,12,153.619619205298
"2283","two_YO_release",1,"M","WECH",3,1988,490,12,153.619619205298
"2284","two_YO_release",1,"M","WECH",3,1991,507.5,12,153.619619205298
"2285","two_YO_release",1,"M","WECH",3,1992,485.714285714286,21,153.619619205298
"2286","two_YO_release",1,"M","WECH",3,1993,510,23,153.619619205298
"2287","two_YO_release",1,"M","WECH",3,1995,524,45,153.619619205298
"2288","two_YO_release",1,"M","WECH",3,1996,526.41975308642,162,153.619619205298
"2289","two_YO_release",1,"M","WECH",3,1997,553.229166666667,288,153.619619205298
"2290","two_YO_release",1,"M","WECH",3,1998,549.602649006623,151,153.619619205298
"2291","two_YO_release",1,"M","WECH",3,1999,490.769230769231,39,153.619619205298
"2292","two_YO_release",1,"M","WECH",3,2000,528.360655737705,183,153.619619205298
"2293","two_YO_release",1,"M","WECH",3,2001,514.68045112782,532,153.619619205298
"2294","two_YO_release",1,"M","WECH",3,2002,536.013986013986,143,153.619619205298
"2295","two_YO_release",1,"M","WECH",3,2003,523.829787234043,47,153.619619205298
"2296","two_YO_release",1,"M","WECH",3,2004,555.94262295082,488,153.619619205298
"2297","two_YO_release",1,"M","WECH",3,2005,566.717948717949,195,153.619619205298
"2298","two_YO_release",1,"M","WECH",3,2006,539.40329218107,972,153.619619205298
"2299","two_YO_release",1,"M","WECH",3,2007,536.825396825397,63,153.619619205298
"2300","two_YO_release",1,"M","WECH",3,2008,520.39175257732,1455,153.619619205298
"2301","two_YO_release",1,"M","WECH",3,2009,519.122807017544,114,153.619619205298
"2302","two_YO_release",1,"M","WECH",4,1977,808.421052631579,57,153.619619205298
"2303","two_YO_release",1,"M","WECH",4,1986,783.849206349206,126,153.619619205298
"2304","two_YO_release",1,"M","WECH",4,1987,776.20218579235,183,153.619619205298
"2305","two_YO_release",1,"M","WECH",4,1988,761.059760956175,251,153.619619205298
"2306","two_YO_release",1,"M","WECH",4,1990,780,15,153.619619205298
"2307","two_YO_release",1,"M","WECH",4,1991,824.716981132075,106,153.619619205298
"2308","two_YO_release",1,"M","WECH",4,1992,790.297435897436,195,153.619619205298
"2309","two_YO_release",1,"M","WECH",4,1993,811.756007393715,541,153.619619205298
"2310","two_YO_release",1,"M","WECH",4,1994,798.963768115942,138,153.619619205298
"2311","two_YO_release",1,"M","WECH",4,1995,790.537240537241,819,153.619619205298
"2312","two_YO_release",1,"M","WECH",4,1996,779.109008327025,1321,153.619619205298
"2313","two_YO_release",1,"M","WECH",4,1997,810.958924205379,2045,153.619619205298
"2314","two_YO_release",1,"M","WECH",4,1998,801.141404805915,1082,153.619619205298
"2315","two_YO_release",1,"M","WECH",4,1999,772.650862068965,464,153.619619205298
"2316","two_YO_release",1,"M","WECH",4,2000,762.032229185318,1117,153.619619205298
"2317","two_YO_release",1,"M","WECH",4,2001,806.762907608696,1472,153.619619205298
"2318","two_YO_release",1,"M","WECH",4,2002,793.164705882353,850,153.619619205298
"2319","two_YO_release",1,"M","WECH",4,2003,802.09756097561,205,153.619619205298
"2320","two_YO_release",1,"M","WECH",4,2004,825.562841530055,915,153.619619205298
"2321","two_YO_release",1,"M","WECH",4,2005,793.899700598802,1336,153.619619205298
"2322","two_YO_release",1,"M","WECH",4,2006,797.585616438356,1752,153.619619205298
"2323","two_YO_release",1,"M","WECH",4,2007,785.670886075949,395,153.619619205298
"2324","two_YO_release",1,"M","WECH",4,2008,755.195195195195,999,153.619619205298
"2325","two_YO_release",1,"M","WECH",4,2009,776.052631578947,380,153.619619205298
"2326","two_YO_release",1,"M","WECH",5,1986,900.625,88,153.619619205298
"2327","two_YO_release",1,"M","WECH",5,1987,899.880597014925,335,153.619619205298
"2328","two_YO_release",1,"M","WECH",5,1989,974,125,153.619619205298
"2329","two_YO_release",1,"M","WECH",5,1991,991.428571428571,21,153.619619205298
"2330","two_YO_release",1,"M","WECH",5,1992,945.384615384615,65,153.619619205298
"2331","two_YO_release",1,"M","WECH",5,1993,936.435897435897,156,153.619619205298
"2332","two_YO_release",1,"M","WECH",5,1994,954.0625,96,153.619619205298
"2333","two_YO_release",1,"M","WECH",5,1995,928.823529411765,34,153.619619205298
"2334","two_YO_release",1,"M","WECH",5,1996,941.589743589744,195,153.619619205298
"2335","two_YO_release",1,"M","WECH",5,1997,947.910052910053,189,153.619619205298
"2336","two_YO_release",1,"M","WECH",5,1998,970.760606060606,660,153.619619205298
"2337","two_YO_release",1,"M","WECH",5,1999,930,48,153.619619205298
"2338","two_YO_release",1,"M","WECH",5,2000,906.122448979592,49,153.619619205298
"2339","two_YO_release",1,"M","WECH",5,2001,950.93137254902,204,153.619619205298
"2340","two_YO_release",1,"M","WECH",5,2002,937.846715328467,137,153.619619205298
"2341","two_YO_release",1,"M","WECH",5,2003,935.32967032967,182,153.619619205298
"2342","two_YO_release",1,"M","WECH",5,2004,926.208530805687,211,153.619619205298
"2343","two_YO_release",1,"M","WECH",5,2005,951.777777777778,45,153.619619205298
"2344","two_YO_release",1,"M","WECH",5,2006,933.090452261306,398,153.619619205298
"2345","two_YO_release",1,"M","WECH",5,2007,927.52688172043,93,153.619619205298
"2346","two_YO_release",1,"M","WECH",5,2008,901.619047619048,105,153.619619205298
"2347","two_YO_release",1,"M","WECH",5,2009,899.130434782609,23,153.619619205298
"2348","two_YO_release",1,"M","WILL",4,1980,748.333333333333,18,153.619619205298
"2349","two_YO_release",1,"M","WILL",4,1981,727.647058823529,17,153.619619205298
"2350","two_YO_release",1,"M","WILL",4,1983,742.683890577508,658,153.619619205298
"2351","two_YO_release",1,"M","WILL",4,1984,759.997093023256,344,153.619619205298
"2352","two_YO_release",1,"M","WILL",4,1992,736,12,153.619619205298
"2353","two_YO_release",1,"M","WILL",4,1993,790.583333333333,12,153.619619205298
"2354","two_YO_release",1,"M","WILL",4,1994,745.442307692308,52,153.619619205298
"2355","two_YO_release",1,"M","WILL",4,1995,758.5,26,153.619619205298
"2356","two_YO_release",1,"M","WILL",4,1996,717.544910179641,167,153.619619205298
"2357","two_YO_release",1,"M","WILL",4,1997,768.530769230769,130,153.619619205298
"2358","two_YO_release",1,"M","WILL",4,1998,767.6375,80,153.619619205298
"2359","two_YO_release",1,"M","WILL",4,1999,737.060606060606,33,153.619619205298
"2360","two_YO_release",1,"M","WILL",4,2000,731.117647058824,51,153.619619205298
"2361","two_YO_release",1,"M","WILL",4,2001,710.113636363636,44,153.619619205298
"2362","two_YO_release",1,"M","WILL",4,2002,729.97975708502,247,153.619619205298
"2363","two_YO_release",1,"M","WILL",4,2003,776,20,153.619619205298
"2364","two_YO_release",1,"M","WILL",4,2006,749.055555555556,18,153.619619205298
"2365","two_YO_release",1,"M","WILL",4,2007,785.294117647059,17,153.619619205298
"2366","two_YO_release",1,"M","WILL",5,1977,882.5,12,153.619619205298
"2367","two_YO_release",1,"M","WILL",5,1983,903.786764705882,272,153.619619205298
"2368","two_YO_release",1,"M","WILL",5,1984,870.495867768595,242,153.619619205298
"2369","two_YO_release",1,"M","WILL",5,1989,848.08,25,153.619619205298
"2370","two_YO_release",1,"M","WILL",5,1992,887.058823529412,34,153.619619205298
"2371","two_YO_release",1,"M","WILL",5,1993,828.875,16,153.619619205298
"2372","two_YO_release",1,"M","WILL",5,1995,856.952380952381,21,153.619619205298
"2373","two_YO_release",1,"M","WILL",5,1996,915.404494382022,89,153.619619205298
"2374","two_YO_release",1,"M","WILL",5,1997,887.037735849057,159,153.619619205298
"2375","two_YO_release",1,"M","WILL",5,1998,890.479166666667,48,153.619619205298
"2376","two_YO_release",1,"M","WILL",5,1999,836.166666666667,60,153.619619205298
"2377","two_YO_release",1,"M","WILL",5,2000,828.166666666667,54,153.619619205298
"2378","two_YO_release",1,"M","WILL",5,2001,858.333333333333,18,153.619619205298
"2379","two_YO_release",1,"M","WILL",5,2002,850,105,153.619619205298
"2380","two_YO_release",1,"M","WILL",5,2007,836,13,153.619619205298
"2381","two_YO_release",1,"M","WIND",3,1982,539.756097560976,41,153.619619205298
"2382","two_YO_release",1,"M","WIND",3,1983,562.173913043478,69,153.619619205298
"2383","two_YO_release",1,"M","WIND",3,1984,532.5,12,153.619619205298
"2384","two_YO_release",1,"M","WIND",3,1985,499.166666666667,36,153.619619205298
"2385","two_YO_release",1,"M","WIND",3,1988,538.333333333333,18,153.619619205298
"2386","two_YO_release",1,"M","WIND",3,1991,545,12,153.619619205298
"2387","two_YO_release",1,"M","WIND",3,1992,540,30,153.619619205298
"2388","two_YO_release",1,"M","WIND",3,1993,530,15,153.619619205298
"2389","two_YO_release",1,"M","WIND",3,1995,518,15,153.619619205298
"2390","two_YO_release",1,"M","WIND",3,1996,524.444444444444,27,153.619619205298
"2391","two_YO_release",1,"M","WIND",3,1997,531.8,50,153.619619205298
"2392","two_YO_release",1,"M","WIND",3,2000,523.333333333333,27,153.619619205298
"2393","two_YO_release",1,"M","WIND",3,2002,539.827586206897,58,153.619619205298
"2394","two_YO_release",1,"M","WIND",3,2004,537.595628415301,183,153.619619205298
"2395","two_YO_release",1,"M","WIND",3,2005,549.180327868852,122,153.619619205298
"2396","two_YO_release",1,"M","WIND",3,2006,561.790540540541,296,153.619619205298
"2397","two_YO_release",1,"M","WIND",3,2007,536,15,153.619619205298
"2398","two_YO_release",1,"M","WIND",3,2008,526,35,153.619619205298
"2399","two_YO_release",1,"M","WIND",3,2009,497.5,20,153.619619205298
"2400","two_YO_release",1,"M","WIND",4,1978,751.363636363636,66,153.619619205298
"2401","two_YO_release",1,"M","WIND",4,1982,787.062868369352,1018,153.619619205298
"2402","two_YO_release",1,"M","WIND",4,1983,783.072916666667,576,153.619619205298
"2403","two_YO_release",1,"M","WIND",4,1984,798.125,48,153.619619205298
"2404","two_YO_release",1,"M","WIND",4,1985,766.883089770355,479,153.619619205298
"2405","two_YO_release",1,"M","WIND",4,1988,775.73732718894,217,153.619619205298
"2406","two_YO_release",1,"M","WIND",4,1989,752.916666666667,12,153.619619205298
"2407","two_YO_release",1,"M","WIND",4,1990,772.447552447552,286,153.619619205298
"2408","two_YO_release",1,"M","WIND",4,1991,821.977777777778,225,153.619619205298
"2409","two_YO_release",1,"M","WIND",4,1992,802.567662565905,569,153.619619205298
"2410","two_YO_release",1,"M","WIND",4,1993,816.658536585366,369,153.619619205298
"2411","two_YO_release",1,"M","WIND",4,1994,777.340136054422,147,153.619619205298
"2412","two_YO_release",1,"M","WIND",4,1995,786.00936329588,1068,153.619619205298
"2413","two_YO_release",1,"M","WIND",4,1996,764.219837157661,1351,153.619619205298
"2414","two_YO_release",1,"M","WIND",4,1997,824.678571428571,140,153.619619205298
"2415","two_YO_release",1,"M","WIND",4,1998,794.632450331126,302,153.619619205298
"2416","two_YO_release",1,"M","WIND",4,1999,793.196721311475,122,153.619619205298
"2417","two_YO_release",1,"M","WIND",4,2000,799.518115942029,276,153.619619205298
"2418","two_YO_release",1,"M","WIND",4,2001,790.243902439024,123,153.619619205298
"2419","two_YO_release",1,"M","WIND",4,2002,778.24427480916,393,153.619619205298
"2420","two_YO_release",1,"M","WIND",4,2003,776.146179401993,301,153.619619205298
"2421","two_YO_release",1,"M","WIND",4,2004,806.846846846847,333,153.619619205298
"2422","two_YO_release",1,"M","WIND",4,2005,809.380165289256,242,153.619619205298
"2423","two_YO_release",1,"M","WIND",4,2006,803.208556149733,187,153.619619205298
"2424","two_YO_release",1,"M","WIND",4,2007,775.904255319149,188,153.619619205298
"2425","two_YO_release",1,"M","WIND",4,2008,778.893442622951,244,153.619619205298
"2426","two_YO_release",1,"M","WIND",4,2009,759.92277992278,259,153.619619205298
"2427","two_YO_release",1,"M","WIND",5,1978,899.272727272727,165,153.619619205298
"2428","two_YO_release",1,"M","WIND",5,1982,933.266832917706,401,153.619619205298
"2429","two_YO_release",1,"M","WIND",5,1983,942.818181818182,495,153.619619205298
"2430","two_YO_release",1,"M","WIND",5,1984,955,18,153.619619205298
"2431","two_YO_release",1,"M","WIND",5,1985,932.815533980582,206,153.619619205298
"2432","two_YO_release",1,"M","WIND",5,1989,901.25,72,153.619619205298
"2433","two_YO_release",1,"M","WIND",5,1990,959.085365853659,82,153.619619205298
"2434","two_YO_release",1,"M","WIND",5,1991,965.294117647059,51,153.619619205298
"2435","two_YO_release",1,"M","WIND",5,1992,950.9375,96,153.619619205298
"2436","two_YO_release",1,"M","WIND",5,1993,936.160714285714,112,153.619619205298
"2437","two_YO_release",1,"M","WIND",5,1994,912.452830188679,53,153.619619205298
"2438","two_YO_release",1,"M","WIND",5,1995,902.932489451477,237,153.619619205298
"2439","two_YO_release",1,"M","WIND",5,1997,956,15,153.619619205298
"2440","two_YO_release",1,"M","WIND",5,1998,952.813559322034,118,153.619619205298
"2441","two_YO_release",1,"M","WIND",5,1999,930.461538461538,13,153.619619205298
"2442","two_YO_release",1,"M","WIND",5,2000,960,12,153.619619205298
"2443","two_YO_release",1,"M","WIND",5,2002,917.151515151515,165,153.619619205298
"2444","two_YO_release",1,"M","WIND",5,2003,931.379310344828,58,153.619619205298
"2445","two_YO_release",1,"M","WIND",5,2006,963.478260869565,23,153.619619205298
"2446","two_YO_release",1,"M","WIND",5,2007,920,36,153.619619205298
"2447","two_YO_release",1,"M","WIND",5,2008,919.375,32,153.619619205298
"2448","two_YO_release",1,"M","WIND",5,2009,906,15,153.619619205298
"2449","two_YO_release",2,"F","MEOK",4,1989,778.271604938272,81,151.759118190212
"2450","two_YO_release",2,"F","MEOK",4,1990,761.538461538462,26,151.759118190212
"2451","two_YO_release",2,"F","MEOK",4,1991,813.103448275862,58,151.759118190212
"2452","two_YO_release",2,"F","MEOK",4,1992,795.769230769231,130,151.759118190212
"2453","two_YO_release",2,"F","MEOK",4,1994,767.96875,64,151.759118190212
"2454","two_YO_release",2,"F","MEOK",4,1995,761.2,75,151.759118190212
"2455","two_YO_release",2,"F","MEOK",4,1997,794.343629343629,518,151.759118190212
"2456","two_YO_release",2,"F","MEOK",4,1998,756.666666666667,75,151.759118190212
"2457","two_YO_release",2,"F","MEOK",4,1999,711.111111111111,18,151.759118190212
"2458","two_YO_release",2,"F","MEOK",4,2000,741.574074074074,54,151.759118190212
"2459","two_YO_release",2,"F","MEOK",4,2001,773.333333333333,18,151.759118190212
"2460","two_YO_release",2,"F","MEOK",4,2002,771.818181818182,33,151.759118190212
"2461","two_YO_release",2,"F","MEOK",4,2003,776.470588235294,102,151.759118190212
"2462","two_YO_release",2,"F","MEOK",4,2004,785.43599257885,539,151.759118190212
"2463","two_YO_release",2,"F","MEOK",4,2005,757.857142857143,42,151.759118190212
"2464","two_YO_release",2,"F","MEOK",4,2006,746.03567888999,1009,151.759118190212
"2465","two_YO_release",2,"F","MEOK",4,2007,763.636363636364,66,151.759118190212
"2466","two_YO_release",2,"F","MEOK",4,2008,755.711538461538,1040,151.759118190212
"2467","two_YO_release",2,"F","MEOK",4,2009,752.951388888889,288,151.759118190212
"2468","two_YO_release",2,"F","MEOK",5,1989,879.855072463768,1104,151.759118190212
"2469","two_YO_release",2,"F","MEOK",5,1990,906.5625,224,151.759118190212
"2470","two_YO_release",2,"F","MEOK",5,1991,899.289940828402,338,151.759118190212
"2471","two_YO_release",2,"F","MEOK",5,1992,916.483530961792,759,151.759118190212
"2472","two_YO_release",2,"F","MEOK",5,1993,895.490196078431,51,151.759118190212
"2473","two_YO_release",2,"F","MEOK",5,1994,877.762337662338,770,151.759118190212
"2474","two_YO_release",2,"F","MEOK",5,1995,902.704128440367,872,151.759118190212
"2475","two_YO_release",2,"F","MEOK",5,1996,894,20,151.759118190212
"2476","two_YO_release",2,"F","MEOK",5,1997,912.503593145384,1809,151.759118190212
"2477","two_YO_release",2,"F","MEOK",5,1998,864.444444444444,315,151.759118190212
"2478","two_YO_release",2,"F","MEOK",5,1999,871.428571428571,217,151.759118190212
"2479","two_YO_release",2,"F","MEOK",5,2000,861.751968503937,508,151.759118190212
"2480","two_YO_release",2,"F","MEOK",5,2001,861.756756756757,74,151.759118190212
"2481","two_YO_release",2,"F","MEOK",5,2002,887.949886104784,439,151.759118190212
"2482","two_YO_release",2,"F","MEOK",5,2003,883.229357798165,545,151.759118190212
"2483","two_YO_release",2,"F","MEOK",5,2004,895.231958762887,1164,151.759118190212
"2484","two_YO_release",2,"F","MEOK",5,2005,876.151960784314,408,151.759118190212
"2485","two_YO_release",2,"F","MEOK",5,2006,868.62524785195,1513,151.759118190212
"2486","two_YO_release",2,"F","MEOK",5,2007,856.038095238095,525,151.759118190212
"2487","two_YO_release",2,"F","MEOK",5,2008,853.903436988543,1222,151.759118190212
"2488","two_YO_release",2,"F","MEOK",5,2009,851.079478054567,843,151.759118190212
"2489","two_YO_release",2,"F","PRGC",4,1985,802.777777777778,108,151.759118190212
"2490","two_YO_release",2,"F","PRGC",4,1986,799.379746835443,79,151.759118190212
"2491","two_YO_release",2,"F","PRGC",4,1987,788.461538461538,117,151.759118190212
"2492","two_YO_release",2,"F","PRGC",4,1988,777.5,24,151.759118190212
"2493","two_YO_release",2,"F","PRGC",4,1992,778.778625954198,131,151.759118190212
"2494","two_YO_release",2,"F","PRGC",4,1993,806.222222222222,270,151.759118190212
"2495","two_YO_release",2,"F","PRGC",4,1994,797.272727272727,11,151.759118190212
"2496","two_YO_release",2,"F","PRGC",4,1995,815.961538461538,52,151.759118190212
"2497","two_YO_release",2,"F","PRGC",4,1996,811.666666666667,231,151.759118190212
"2498","two_YO_release",2,"F","PRGC",4,1997,818.343594009983,1202,151.759118190212
"2499","two_YO_release",2,"F","PRGC",4,1998,825,266,151.759118190212
"2500","two_YO_release",2,"F","PRGC",4,1999,810.909090909091,22,151.759118190212
"2501","two_YO_release",2,"F","PRGC",4,2000,789.571895424837,306,151.759118190212
"2502","two_YO_release",2,"F","PRGC",4,2001,793.574380165289,242,151.759118190212
"2503","two_YO_release",2,"F","PRGC",4,2002,822.612612612613,222,151.759118190212
"2504","two_YO_release",2,"F","PRGC",4,2007,760,79,151.759118190212
"2505","two_YO_release",2,"F","PRGC",4,2008,787.909090909091,1100,151.759118190212
"2506","two_YO_release",2,"F","PRGC",4,2009,768.026137463698,1033,151.759118190212
"2507","two_YO_release",2,"F","PRGC",5,1983,876.363636363636,33,151.759118190212
"2508","two_YO_release",2,"F","PRGC",5,1984,905.238095238095,63,151.759118190212
"2509","two_YO_release",2,"F","PRGC",5,1985,884.362068965517,232,151.759118190212
"2510","two_YO_release",2,"F","PRGC",5,1986,889.84126984127,189,151.759118190212
"2511","two_YO_release",2,"F","PRGC",5,1987,878.909090909091,165,151.759118190212
"2512","two_YO_release",2,"F","PRGC",5,1988,878.181818181818,99,151.759118190212
"2513","two_YO_release",2,"F","PRGC",5,1990,916,30,151.759118190212
"2514","two_YO_release",2,"F","PRGC",5,1991,885,12,151.759118190212
"2515","two_YO_release",2,"F","PRGC",5,1992,916.880733944954,327,151.759118190212
"2516","two_YO_release",2,"F","PRGC",5,1993,950.76427996782,1243,151.759118190212
"2517","two_YO_release",2,"F","PRGC",5,1994,909.117647058824,102,151.759118190212
"2518","two_YO_release",2,"F","PRGC",5,1995,916.040816326531,245,151.759118190212
"2519","two_YO_release",2,"F","PRGC",5,1996,928.27397260274,730,151.759118190212
"2520","two_YO_release",2,"F","PRGC",5,1997,934.413043478261,2254,151.759118190212
"2521","two_YO_release",2,"F","PRGC",5,1998,920.53862508859,1411,151.759118190212
"2522","two_YO_release",2,"F","PRGC",5,1999,887.116564417178,163,151.759118190212
"2523","two_YO_release",2,"F","PRGC",5,2000,889.527665317139,1482,151.759118190212
"2524","two_YO_release",2,"F","PRGC",5,2001,910.999010880317,1011,151.759118190212
"2525","two_YO_release",2,"F","PRGC",5,2002,914.668587896254,1041,151.759118190212
"2526","two_YO_release",2,"F","PRGC",5,2007,855.714285714286,364,151.759118190212
"2527","two_YO_release",2,"F","PRGC",5,2008,877.321477428181,2193,151.759118190212
"2528","two_YO_release",2,"F","PRGC",5,2009,868.143738977072,2268,151.759118190212
"2529","two_YO_release",2,"F","WECH",4,1989,768.125,16,151.759118190212
"2530","two_YO_release",2,"F","WECH",4,1992,751.25,16,151.759118190212
"2531","two_YO_release",2,"F","WECH",4,1994,773.27868852459,61,151.759118190212
"2532","two_YO_release",2,"F","WECH",4,1995,811.938775510204,98,151.759118190212
"2533","two_YO_release",2,"F","WECH",4,1996,785.714285714286,28,151.759118190212
"2534","two_YO_release",2,"F","WECH",4,1997,797.541899441341,179,151.759118190212
"2535","two_YO_release",2,"F","WECH",4,1998,787.095890410959,73,151.759118190212
"2536","two_YO_release",2,"F","WECH",4,2000,764.565217391304,92,151.759118190212
"2537","two_YO_release",2,"F","WECH",4,2001,747.272727272727,22,151.759118190212
"2538","two_YO_release",2,"F","WECH",4,2002,775.6,50,151.759118190212
"2539","two_YO_release",2,"F","WECH",4,2003,769.444444444444,36,151.759118190212
"2540","two_YO_release",2,"F","WECH",4,2004,810.238095238095,42,151.759118190212
"2541","two_YO_release",2,"F","WECH",4,2005,777.941176470588,68,151.759118190212
"2542","two_YO_release",2,"F","WECH",4,2006,778.244047619048,336,151.759118190212
"2543","two_YO_release",2,"F","WECH",4,2007,752.5,12,151.759118190212
"2544","two_YO_release",2,"F","WECH",4,2008,777.526041666667,384,151.759118190212
"2545","two_YO_release",2,"F","WECH",4,2009,745.558823529412,340,151.759118190212
"2546","two_YO_release",2,"F","WECH",5,1989,862.560975609756,82,151.759118190212
"2547","two_YO_release",2,"F","WECH",5,1992,888.214285714286,112,151.759118190212
"2548","two_YO_release",2,"F","WECH",5,1993,901.428571428571,35,151.759118190212
"2549","two_YO_release",2,"F","WECH",5,1994,897.936962750716,698,151.759118190212
"2550","two_YO_release",2,"F","WECH",5,1995,911.218905472637,402,151.759118190212
"2551","two_YO_release",2,"F","WECH",5,1996,886.969696969697,66,151.759118190212
"2552","two_YO_release",2,"F","WECH",5,1997,908.818681318681,728,151.759118190212
"2553","two_YO_release",2,"F","WECH",5,1998,888.737270875764,491,151.759118190212
"2554","two_YO_release",2,"F","WECH",5,1999,864.83660130719,153,151.759118190212
"2555","two_YO_release",2,"F","WECH",5,2000,873.084905660377,530,151.759118190212
"2556","two_YO_release",2,"F","WECH",5,2001,880.31914893617,94,151.759118190212
"2557","two_YO_release",2,"F","WECH",5,2002,903.78453038674,362,151.759118190212
"2558","two_YO_release",2,"F","WECH",5,2003,893.567567567568,370,151.759118190212
"2559","two_YO_release",2,"F","WECH",5,2004,866.744186046512,86,151.759118190212
"2560","two_YO_release",2,"F","WECH",5,2005,891.221198156682,434,151.759118190212
"2561","two_YO_release",2,"F","WECH",5,2006,859.4341894061,1246,151.759118190212
"2562","two_YO_release",2,"F","WECH",5,2007,875.767441860465,215,151.759118190212
"2563","two_YO_release",2,"F","WECH",5,2008,867.003129890454,1278,151.759118190212
"2564","two_YO_release",2,"F","WECH",5,2009,834.019607843137,612,151.759118190212
"2565","two_YO_release",2,"M","MEOK",3,1977,496,15,151.638369195923
"2566","two_YO_release",2,"M","MEOK",3,1989,497.064,125,151.638369195923
"2567","two_YO_release",2,"M","MEOK",3,1990,416.428571428571,28,151.638369195923
"2568","two_YO_release",2,"M","MEOK",3,1991,501.976744186047,86,151.638369195923
"2569","two_YO_release",2,"M","MEOK",3,1992,514.076923076923,39,151.638369195923
"2570","two_YO_release",2,"M","MEOK",3,1994,444.481481481481,54,151.638369195923
"2571","two_YO_release",2,"M","MEOK",3,1995,507.560975609756,82,151.638369195923
"2572","two_YO_release",2,"M","MEOK",3,1997,521.111111111111,288,151.638369195923
"2573","two_YO_release",2,"M","MEOK",3,1998,524.761904761905,84,151.638369195923
"2574","two_YO_release",2,"M","MEOK",3,1999,468.888888888889,27,151.638369195923
"2575","two_YO_release",2,"M","MEOK",3,2000,507.543859649123,57,151.638369195923
"2576","two_YO_release",2,"M","MEOK",3,2001,521,20,151.638369195923
"2577","two_YO_release",2,"M","MEOK",3,2002,496.436363636364,55,151.638369195923
"2578","two_YO_release",2,"M","MEOK",3,2003,527.857142857143,28,151.638369195923
"2579","two_YO_release",2,"M","MEOK",3,2004,532.826086956522,552,151.638369195923
"2580","two_YO_release",2,"M","MEOK",3,2005,498.271604938272,81,151.638369195923
"2581","two_YO_release",2,"M","MEOK",3,2006,536.686046511628,172,151.638369195923
"2582","two_YO_release",2,"M","MEOK",3,2007,525.277777777778,468,151.638369195923
"2583","two_YO_release",2,"M","MEOK",3,2008,539.327122153209,966,151.638369195923
"2584","two_YO_release",2,"M","MEOK",3,2009,532.792792792793,333,151.638369195923
