"","release_type","run","sex","release_location_rmis_basin","age","brood_year","fishery","gear","release_age","length","y_n","release_length"
"6707","two_YO_release",1,"M","MEOK",4,2006,46,"96",2,780,2,153.619619205298
"6708","two_YO_release",1,"M","MEOK",4,2006,50,"01",2,806.666666666667,36,153.619619205298
"6709","two_YO_release",1,"M","MEOK",4,2006,50,"50",2,750.676392572944,2262,153.619619205298
"6710","two_YO_release",1,"M","MEOK",4,2006,54,"03",2,781.785714285714,504,153.619619205298
"6711","two_YO_release",1,"M","MEOK",4,2007,50,"01",2,756.666666666667,6,153.619619205298
"6712","two_YO_release",1,"M","MEOK",4,2007,50,"50",2,694.026666666667,1125,153.619619205298
"6713","two_YO_release",1,"M","MEOK",4,2007,54,"03",2,726.413043478261,184,153.619619205298
"6714","two_YO_release",1,"M","MEOK",4,2008,50,"01",2,760,2,153.619619205298
"6715","two_YO_release",1,"M","MEOK",4,2008,50,"50",2,694.325513196481,2046,153.619619205298
"6716","two_YO_release",1,"M","MEOK",4,2008,54,"03",2,712.64367816092,348,153.619619205298
"6717","two_YO_release",1,"M","MEOK",4,2009,24,"19",2,590,2,153.619619205298
"6718","two_YO_release",1,"M","MEOK",4,2009,50,"50",2,710.823293172691,1494,153.619619205298
"6719","two_YO_release",1,"M","MEOK",4,2009,54,"03",2,748.666666666667,90,153.619619205298
"6720","two_YO_release",1,"M","MEOK",5,1993,50,"01",2,949.117647058824,102,153.619619205298
"6721","two_YO_release",1,"M","MEOK",5,1997,21,"13",2,901,1,153.619619205298
"6722","two_YO_release",1,"M","MEOK",5,1997,50,"50",2,910,18,153.619619205298
"6723","two_YO_release",1,"M","MEOK",5,1997,54,"03",2,900,2,153.619619205298
"6724","two_YO_release",1,"M","MEOK",5,1997,55,"16",2,838,5,153.619619205298
"6725","two_YO_release",1,"M","MEOK",5,1998,24,"11",2,923.75,16,153.619619205298
"6726","two_YO_release",1,"M","MEOK",5,1998,46,"40",2,880,1,153.619619205298
"6727","two_YO_release",1,"M","MEOK",5,1998,50,"01",2,881.081081081081,37,153.619619205298
"6728","two_YO_release",1,"M","MEOK",5,1998,50,"50",2,877.6,75,153.619619205298
"6729","two_YO_release",1,"M","MEOK",5,1998,54,"03",2,922.733333333333,600,153.619619205298
"6730","two_YO_release",1,"M","MEOK",5,1998,54,"54",2,1025,4,153.619619205298
"6731","two_YO_release",1,"M","MEOK",5,1998,55,"16",2,940,1,153.619619205298
"6732","two_YO_release",1,"M","MEOK",5,2000,50,"50",2,856.666666666667,9,153.619619205298
"6733","two_YO_release",1,"M","MEOK",5,2000,54,"03",2,936.666666666667,6,153.619619205298
"6734","two_YO_release",1,"M","MEOK",5,2001,50,"01",2,655,4,153.619619205298
"6735","two_YO_release",1,"M","MEOK",5,2001,50,"50",2,850,6,153.619619205298
"6736","two_YO_release",1,"M","MEOK",5,2001,54,"03",2,901.666666666667,12,153.619619205298
"6737","two_YO_release",1,"M","MEOK",5,2002,50,"01",2,922.5,16,153.619619205298
"6738","two_YO_release",1,"M","MEOK",5,2002,50,"50",2,901.666666666667,54,153.619619205298
"6739","two_YO_release",1,"M","MEOK",5,2002,54,"03",2,929.166666666667,24,153.619619205298
"6740","two_YO_release",1,"M","MEOK",5,2003,50,"50",2,906.666666666667,9,153.619619205298
"6741","two_YO_release",1,"M","MEOK",5,2003,54,"03",2,853.333333333333,6,153.619619205298
"6742","two_YO_release",1,"M","MEOK",5,2004,50,"01",2,950,2,153.619619205298
"6743","two_YO_release",1,"M","MEOK",5,2004,50,"50",2,940,3,153.619619205298
"6744","two_YO_release",1,"M","MEOK",5,2004,54,"03",2,926.25,16,153.619619205298
"6745","two_YO_release",1,"M","MEOK",5,2006,50,"50",2,903.888888888889,108,153.619619205298
"6746","two_YO_release",1,"M","MEOK",5,2006,54,"03",2,931.428571428571,28,153.619619205298
"6747","two_YO_release",1,"M","MEOK",5,2007,50,"50",2,895,42,153.619619205298
"6748","two_YO_release",1,"M","MEOK",5,2007,54,"03",2,910,14,153.619619205298
"6749","two_YO_release",1,"M","MEOK",5,2008,50,"50",2,841.764705882353,51,153.619619205298
"6750","two_YO_release",1,"M","MEOK",5,2008,54,"03",2,887.5,8,153.619619205298
"6751","two_YO_release",1,"M","UMAT",3,1987,52,"24",2,543.75,24,153.619619205298
"6752","two_YO_release",1,"M","UMAT",3,1987,54,"18",2,559,1,153.619619205298
"6753","two_YO_release",1,"M","UMAT",3,1988,52,"24",2,484.166666666667,24,153.619619205298
"6754","two_YO_release",1,"M","UMAT",3,1992,52,"24",2,547.375,32,153.619619205298
"6755","two_YO_release",1,"M","UMAT",3,1993,21,"13",2,500,1,153.619619205298
"6756","two_YO_release",1,"M","UMAT",3,1993,50,"21",2,534,2,153.619619205298
"6757","two_YO_release",1,"M","UMAT",3,1993,52,"24",2,566.2,40,153.619619205298
"6758","two_YO_release",1,"M","UMAT",3,1995,50,"22",2,535,14,153.619619205298
"6759","two_YO_release",1,"M","UMAT",3,1995,52,"24",2,541.5,4,153.619619205298
"6760","two_YO_release",1,"M","UMAT",3,1996,50,"01",2,590,3,153.619619205298
"6761","two_YO_release",1,"M","UMAT",3,1996,50,"22",2,541.541666666667,48,153.619619205298
"6762","two_YO_release",1,"M","UMAT",3,1996,52,"24",2,553.823529411765,102,153.619619205298
"6763","two_YO_release",1,"M","UMAT",3,1997,46,"27",2,560,1,153.619619205298
"6764","two_YO_release",1,"M","UMAT",3,1997,46,"96",2,580,2,153.619619205298
"6765","two_YO_release",1,"M","UMAT",3,1997,50,"22",2,520.777777777778,18,153.619619205298
"6766","two_YO_release",1,"M","UMAT",3,1997,52,"24",2,526.666666666667,12,153.619619205298
"6767","two_YO_release",1,"M","UMAT",3,1997,55,"16",2,478,1,153.619619205298
"6768","two_YO_release",1,"M","UMAT",3,1998,46,"27",2,556.857142857143,7,153.619619205298
"6769","two_YO_release",1,"M","UMAT",3,1998,50,"22",2,557,18,153.619619205298
"6770","two_YO_release",1,"M","UMAT",3,1998,52,"24",2,542.692307692308,26,153.619619205298
"6771","two_YO_release",1,"M","UMAT",3,1998,54,"03",2,520,2,153.619619205298
"6772","two_YO_release",1,"M","UMAT",3,1999,50,"22",2,539.666666666667,12,153.619619205298
"6773","two_YO_release",1,"M","UMAT",3,1999,52,"24",2,514.75,24,153.619619205298
"6774","two_YO_release",1,"M","UMAT",3,1999,54,"18",2,510,4,153.619619205298
"6775","two_YO_release",1,"M","UMAT",3,2000,46,"27",2,546,1,153.619619205298
"6776","two_YO_release",1,"M","UMAT",3,2000,50,"22",2,565.9,20,153.619619205298
"6777","two_YO_release",1,"M","UMAT",3,2000,52,"24",2,574.210526315789,38,153.619619205298
"6778","two_YO_release",1,"M","UMAT",3,2001,46,"27",2,613.333333333333,3,153.619619205298
"6779","two_YO_release",1,"M","UMAT",3,2001,50,"22",2,554.5,36,153.619619205298
"6780","two_YO_release",1,"M","UMAT",3,2001,52,"24",2,549.722222222222,72,153.619619205298
"6781","two_YO_release",1,"M","UMAT",3,2001,54,"18",2,545,2,153.619619205298
"6782","two_YO_release",1,"M","UMAT",3,2002,50,"22",2,533,22,153.619619205298
"6783","two_YO_release",1,"M","UMAT",3,2002,52,"24",2,534,80,153.619619205298
"6784","two_YO_release",1,"M","UMAT",3,2003,50,"22",2,533.4,10,153.619619205298
"6785","two_YO_release",1,"M","UMAT",3,2003,52,"24",2,531.25,8,153.619619205298
"6786","two_YO_release",1,"M","UMAT",3,2004,46,"27",2,535,1,153.619619205298
"6787","two_YO_release",1,"M","UMAT",3,2004,50,"22",2,552,18,153.619619205298
"6788","two_YO_release",1,"M","UMAT",3,2004,50,"50",2,520,2,153.619619205298
"6789","two_YO_release",1,"M","UMAT",3,2004,52,"24",2,544.545454545455,22,153.619619205298
"6790","two_YO_release",1,"M","UMAT",3,2005,50,"22",2,582.777777777778,18,153.619619205298
"6791","two_YO_release",1,"M","UMAT",3,2005,52,"24",2,588.333333333333,12,153.619619205298
"6792","two_YO_release",1,"M","UMAT",3,2005,54,"03",2,650,2,153.619619205298
"6793","two_YO_release",1,"M","UMAT",3,2006,50,"22",2,589.928571428571,28,153.619619205298
"6794","two_YO_release",1,"M","UMAT",3,2006,52,"24",2,545,4,153.619619205298
"6795","two_YO_release",1,"M","UMAT",3,2006,54,"18",2,563,4,153.619619205298
"6796","two_YO_release",1,"M","UMAT",3,2007,50,"22",2,522.5,12,153.619619205298
"6797","two_YO_release",1,"M","UMAT",3,2007,52,"24",2,550,2,153.619619205298
"6798","two_YO_release",1,"M","UMAT",3,2008,50,"22",2,545.111111111111,18,153.619619205298
"6799","two_YO_release",1,"M","UMAT",3,2008,52,"24",2,541.666666666667,6,153.619619205298
"6800","two_YO_release",1,"M","UMAT",3,2009,46,"27",2,515,2,153.619619205298
"6801","two_YO_release",1,"M","UMAT",3,2009,50,"22",2,528.6,10,153.619619205298
"6802","two_YO_release",1,"M","UMAT",3,2009,52,"24",2,498.705882352941,34,153.619619205298
"6803","two_YO_release",1,"M","UMAT",4,1986,50,"01",2,770,3,153.619619205298
"6804","two_YO_release",1,"M","UMAT",4,1986,50,"21",2,736.333333333333,6,153.619619205298
"6805","two_YO_release",1,"M","UMAT",4,1986,52,"24",2,720.365853658537,82,153.619619205298
"6806","two_YO_release",1,"M","UMAT",4,1986,54,"18",2,817.117647058824,17,153.619619205298
"6807","two_YO_release",1,"M","UMAT",4,1986,55,"16",2,789.545454545455,11,153.619619205298
"6808","two_YO_release",1,"M","UMAT",4,1987,52,"24",2,729.617647058824,68,153.619619205298
"6809","two_YO_release",1,"M","UMAT",4,1987,54,"18",2,785.857142857143,14,153.619619205298
"6810","two_YO_release",1,"M","UMAT",4,1987,55,"16",2,769,5,153.619619205298
"6811","two_YO_release",1,"M","UMAT",4,1988,50,"01",2,765,6,153.619619205298
"6812","two_YO_release",1,"M","UMAT",4,1988,52,"24",2,742.25,88,153.619619205298
"6813","two_YO_release",1,"M","UMAT",4,1988,54,"03",2,760,2,153.619619205298
"6814","two_YO_release",1,"M","UMAT",4,1988,54,"18",2,744.75,8,153.619619205298
"6815","two_YO_release",1,"M","UMAT",4,1988,55,"16",2,679.428571428571,7,153.619619205298
"6816","two_YO_release",1,"M","UMAT",4,1988,61,"15",2,785,2,153.619619205298
"6817","two_YO_release",1,"M","UMAT",4,1991,54,"18",2,804,11,153.619619205298
"6818","two_YO_release",1,"M","UMAT",4,1992,21,"13",2,778,1,153.619619205298
"6819","two_YO_release",1,"M","UMAT",4,1992,46,"27",2,810.625,8,153.619619205298
"6820","two_YO_release",1,"M","UMAT",4,1992,52,"24",2,705,4,153.619619205298
"6821","two_YO_release",1,"M","UMAT",4,1992,54,"18",2,836.048780487805,41,153.619619205298
"6822","two_YO_release",1,"M","UMAT",4,1992,55,"16",2,755.666666666667,3,153.619619205298
"6823","two_YO_release",1,"M","UMAT",4,1993,24,"11",2,820,2,153.619619205298
"6824","two_YO_release",1,"M","UMAT",4,1993,46,"27",2,791.666666666667,3,153.619619205298
"6825","two_YO_release",1,"M","UMAT",4,1993,50,"22",2,809.666666666667,108,153.619619205298
"6826","two_YO_release",1,"M","UMAT",4,1993,52,"24",2,825.5,8,153.619619205298
"6827","two_YO_release",1,"M","UMAT",4,1993,54,"18",2,823.315789473684,38,153.619619205298
"6828","two_YO_release",1,"M","UMAT",4,1995,46,"27",2,818.9,10,153.619619205298
"6829","two_YO_release",1,"M","UMAT",4,1995,50,"01",2,820,3,153.619619205298
"6830","two_YO_release",1,"M","UMAT",4,1995,50,"22",2,782.347826086957,184,153.619619205298
"6831","two_YO_release",1,"M","UMAT",4,1995,52,"24",2,778.583333333333,24,153.619619205298
"6832","two_YO_release",1,"M","UMAT",4,1995,54,"18",2,801.184210526316,38,153.619619205298
"6833","two_YO_release",1,"M","UMAT",4,1995,55,"16",2,770,1,153.619619205298
"6834","two_YO_release",1,"M","UMAT",4,1996,46,"27",2,775.807692307692,26,153.619619205298
"6835","two_YO_release",1,"M","UMAT",4,1996,50,"22",2,779.333333333333,156,153.619619205298
"6836","two_YO_release",1,"M","UMAT",4,1996,52,"04",2,665,4,153.619619205298
"6837","two_YO_release",1,"M","UMAT",4,1996,52,"24",2,772.75,8,153.619619205298
"6838","two_YO_release",1,"M","UMAT",4,1996,54,"18",2,789.953703703704,108,153.619619205298
"6839","two_YO_release",1,"M","UMAT",4,1996,55,"16",2,754.555555555556,9,153.619619205298
"6840","two_YO_release",1,"M","UMAT",4,1997,21,"13",2,909,1,153.619619205298
"6841","two_YO_release",1,"M","UMAT",4,1997,46,"27",2,792.214285714286,14,153.619619205298
"6842","two_YO_release",1,"M","UMAT",4,1997,50,"22",2,811.925925925926,54,153.619619205298
"6843","two_YO_release",1,"M","UMAT",4,1997,50,"50",2,720,2,153.619619205298
"6844","two_YO_release",1,"M","UMAT",4,1997,52,"24",2,510,2,153.619619205298
"6845","two_YO_release",1,"M","UMAT",4,1997,54,"18",2,800,22,153.619619205298
"6846","two_YO_release",1,"M","UMAT",4,1997,55,"16",2,780,3,153.619619205298
"6847","two_YO_release",1,"M","UMAT",4,1998,21,"13",2,725,1,153.619619205298
"6848","two_YO_release",1,"M","UMAT",4,1998,46,"27",2,794.375,8,153.619619205298
"6849","two_YO_release",1,"M","UMAT",4,1998,50,"22",2,800.909090909091,110,153.619619205298
"6850","two_YO_release",1,"M","UMAT",4,1998,52,"24",2,742.5,4,153.619619205298
"6851","two_YO_release",1,"M","UMAT",4,1998,54,"18",2,789.139784946237,93,153.619619205298
"6852","two_YO_release",1,"M","UMAT",4,1998,55,"16",2,808.75,4,153.619619205298
"6853","two_YO_release",1,"M","UMAT",4,1999,46,"27",2,790.923076923077,39,153.619619205298
"6854","two_YO_release",1,"M","UMAT",4,1999,50,"22",2,811.490909090909,110,153.619619205298
"6855","two_YO_release",1,"M","UMAT",4,1999,50,"50",2,860,2,153.619619205298
"6856","two_YO_release",1,"M","UMAT",4,1999,54,"18",2,795.789473684211,38,153.619619205298
"6857","two_YO_release",1,"M","UMAT",4,2000,46,"27",2,773.846153846154,13,153.619619205298
"6858","two_YO_release",1,"M","UMAT",4,2000,46,"40",2,710,1,153.619619205298
"6859","two_YO_release",1,"M","UMAT",4,2000,50,"22",2,805.046511627907,86,153.619619205298
"6860","two_YO_release",1,"M","UMAT",4,2000,54,"18",2,796.111111111111,9,153.619619205298
"6861","two_YO_release",1,"M","UMAT",4,2001,46,"27",2,789,5,153.619619205298
"6862","two_YO_release",1,"M","UMAT",4,2001,50,"22",2,785.53488372093,86,153.619619205298
"6863","two_YO_release",1,"M","UMAT",4,2001,52,"24",2,802.5,4,153.619619205298
"6864","two_YO_release",1,"M","UMAT",4,2001,54,"18",2,779.473684210526,19,153.619619205298
"6865","two_YO_release",1,"M","UMAT",4,2001,56,"20",2,800,1,153.619619205298
"6866","two_YO_release",1,"M","UMAT",4,2002,46,"27",2,744.3,10,153.619619205298
"6867","two_YO_release",1,"M","UMAT",4,2002,50,"22",2,776.340425531915,94,153.619619205298
"6868","two_YO_release",1,"M","UMAT",4,2002,52,"24",2,765,2,153.619619205298
"6869","two_YO_release",1,"M","UMAT",4,2003,46,"27",2,720,4,153.619619205298
"6870","two_YO_release",1,"M","UMAT",4,2003,50,"22",2,773.933333333333,60,153.619619205298
"6871","two_YO_release",1,"M","UMAT",4,2003,54,"18",2,741,15,153.619619205298
"6872","two_YO_release",1,"M","UMAT",4,2003,55,"16",2,735,1,153.619619205298
"6873","two_YO_release",1,"M","UMAT",4,2004,46,"27",2,780,2,153.619619205298
"6874","two_YO_release",1,"M","UMAT",4,2004,50,"22",2,783.428571428571,42,153.619619205298
"6875","two_YO_release",1,"M","UMAT",4,2004,54,"18",2,799.333333333333,3,153.619619205298
"6876","two_YO_release",1,"M","UMAT",4,2005,50,"22",2,810.555555555556,18,153.619619205298
"6877","two_YO_release",1,"M","UMAT",4,2005,54,"18",2,740,3,153.619619205298
"6878","two_YO_release",1,"M","UMAT",4,2006,50,"22",2,831.333333333333,18,153.619619205298
"6879","two_YO_release",1,"M","UMAT",4,2006,54,"18",2,830,2,153.619619205298
"6880","two_YO_release",1,"M","UMAT",4,2007,50,"22",2,790.214285714286,28,153.619619205298
"6881","two_YO_release",1,"M","UMAT",4,2007,54,"18",2,792,1,153.619619205298
"6882","two_YO_release",1,"M","UMAT",4,2008,46,"27",2,748.333333333333,3,153.619619205298
"6883","two_YO_release",1,"M","UMAT",4,2008,50,"22",2,748,8,153.619619205298
"6884","two_YO_release",1,"M","UMAT",4,2008,52,"24",2,734,2,153.619619205298
"6885","two_YO_release",1,"M","UMAT",4,2009,46,"27",2,707.5,2,153.619619205298
"6886","two_YO_release",1,"M","UMAT",4,2009,50,"22",2,748.666666666667,60,153.619619205298
"6887","two_YO_release",1,"M","UMAT",4,2009,54,"18",2,718,1,153.619619205298
"6888","two_YO_release",1,"M","WECH",3,1987,50,"50",2,497.5,12,153.619619205298
"6889","two_YO_release",1,"M","WECH",3,1988,50,"50",2,490,12,153.619619205298
"6890","two_YO_release",1,"M","WECH",3,1991,50,"50",2,507.5,12,153.619619205298
"6891","two_YO_release",1,"M","WECH",3,1992,50,"50",2,485.714285714286,21,153.619619205298
"6892","two_YO_release",1,"M","WECH",3,1993,50,"50",2,507.142857142857,21,153.619619205298
"6893","two_YO_release",1,"M","WECH",3,1993,52,"04",2,540,2,153.619619205298
"6894","two_YO_release",1,"M","WECH",3,1995,50,"01",2,495,6,153.619619205298
"6895","two_YO_release",1,"M","WECH",3,1995,50,"50",2,528.461538461538,39,153.619619205298
"6896","two_YO_release",1,"M","WECH",3,1996,50,"01",2,585.555555555556,9,153.619619205298
"6897","two_YO_release",1,"M","WECH",3,1996,50,"50",2,522.941176470588,153,153.619619205298
"6898","two_YO_release",1,"M","WECH",3,1997,46,"96",2,540,2,153.619619205298
"6899","two_YO_release",1,"M","WECH",3,1997,50,"01",2,588.064516129032,62,153.619619205298
"6900","two_YO_release",1,"M","WECH",3,1997,50,"50",2,531.428571428571,147,153.619619205298
"6901","two_YO_release",1,"M","WECH",3,1997,54,"03",2,564.210526315789,76,153.619619205298
"6902","two_YO_release",1,"M","WECH",3,1997,55,"16",2,790,1,153.619619205298
"6903","two_YO_release",1,"M","WECH",3,1998,50,"01",2,555,12,153.619619205298
"6904","two_YO_release",1,"M","WECH",3,1998,50,"50",2,554,105,153.619619205298
"6905","two_YO_release",1,"M","WECH",3,1998,54,"03",2,534.117647058824,34,153.619619205298
"6906","two_YO_release",1,"M","WECH",3,1999,50,"50",2,490.769230769231,39,153.619619205298
"6907","two_YO_release",1,"M","WECH",3,2000,46,"96",2,460,2,153.619619205298
"6908","two_YO_release",1,"M","WECH",3,2000,50,"01",2,596.923076923077,26,153.619619205298
"6909","two_YO_release",1,"M","WECH",3,2000,50,"50",2,512.127659574468,141,153.619619205298
"6910","two_YO_release",1,"M","WECH",3,2000,54,"03",2,570,12,153.619619205298
"6911","two_YO_release",1,"M","WECH",3,2000,54,"54",2,600,2,153.619619205298
"6912","two_YO_release",1,"M","WECH",3,2001,46,"96",2,470,4,153.619619205298
"6913","two_YO_release",1,"M","WECH",3,2001,50,"01",2,505.466666666667,150,153.619619205298
"6914","two_YO_release",1,"M","WECH",3,2001,50,"50",2,511.976744186047,258,153.619619205298
"6915","two_YO_release",1,"M","WECH",3,2001,54,"03",2,533.5,120,153.619619205298
"6916","two_YO_release",1,"M","WECH",3,2002,46,"96",2,565,4,153.619619205298
"6917","two_YO_release",1,"M","WECH",3,2002,50,"01",2,548,15,153.619619205298
"6918","two_YO_release",1,"M","WECH",3,2002,50,"50",2,525,102,153.619619205298
"6919","two_YO_release",1,"M","WECH",3,2002,54,"03",2,573.636363636364,22,153.619619205298
"6920","two_YO_release",1,"M","WECH",3,2003,50,"01",2,460,3,153.619619205298
"6921","two_YO_release",1,"M","WECH",3,2003,50,"50",2,530,6,153.619619205298
"6922","two_YO_release",1,"M","WECH",3,2003,54,"03",2,527.894736842105,38,153.619619205298
"6923","two_YO_release",1,"M","WECH",3,2004,46,"40",2,630,1,153.619619205298
"6924","two_YO_release",1,"M","WECH",3,2004,46,"96",2,533.333333333333,6,153.619619205298
"6925","two_YO_release",1,"M","WECH",3,2004,50,"50",2,524.117647058824,153,153.619619205298
"6926","two_YO_release",1,"M","WECH",3,2004,54,"03",2,569.506172839506,324,153.619619205298
"6927","two_YO_release",1,"M","WECH",3,2004,54,"54",2,690,4,153.619619205298
"6928","two_YO_release",1,"M","WECH",3,2005,50,"01",2,577.19298245614,57,153.619619205298
"6929","two_YO_release",1,"M","WECH",3,2005,50,"50",2,532.142857142857,42,153.619619205298
"6930","two_YO_release",1,"M","WECH",3,2005,54,"03",2,576.363636363636,88,153.619619205298
"6931","two_YO_release",1,"M","WECH",3,2005,54,"54",2,567.5,8,153.619619205298
"6932","two_YO_release",1,"M","WECH",3,2006,24,"11",2,515,2,153.619619205298
"6933","two_YO_release",1,"M","WECH",3,2006,46,"40",2,640,1,153.619619205298
"6934","two_YO_release",1,"M","WECH",3,2006,46,"96",2,578.75,48,153.619619205298
"6935","two_YO_release",1,"M","WECH",3,2006,50,"01",2,565.769230769231,52,153.619619205298
"6936","two_YO_release",1,"M","WECH",3,2006,50,"50",2,529.598393574297,747,153.619619205298
"6937","two_YO_release",1,"M","WECH",3,2006,54,"03",2,575.438596491228,114,153.619619205298
"6938","two_YO_release",1,"M","WECH",3,2006,54,"54",2,527.5,8,153.619619205298
"6939","two_YO_release",1,"M","WECH",3,2007,46,"96",2,580,4,153.619619205298
"6940","two_YO_release",1,"M","WECH",3,2007,50,"50",2,494.545454545455,33,153.619619205298
"6941","two_YO_release",1,"M","WECH",3,2007,54,"03",2,583.846153846154,26,153.619619205298
"6942","two_YO_release",1,"M","WECH",3,2008,24,"11",2,560,2,153.619619205298
"6943","two_YO_release",1,"M","WECH",3,2008,46,"96",2,540,78,153.619619205298
"6944","two_YO_release",1,"M","WECH",3,2008,50,"01",2,605.384615384615,78,153.619619205298
"6945","two_YO_release",1,"M","WECH",3,2008,50,"50",2,507.43935309973,1113,153.619619205298
"6946","two_YO_release",1,"M","WECH",3,2008,54,"03",2,560.15873015873,126,153.619619205298
"6947","two_YO_release",1,"M","WECH",3,2008,54,"54",2,541.071428571429,56,153.619619205298
"6948","two_YO_release",1,"M","WECH",3,2008,61,"15",2,525,2,153.619619205298
"6949","two_YO_release",1,"M","WECH",3,2009,46,"96",2,520,4,153.619619205298
"6950","two_YO_release",1,"M","WECH",3,2009,50,"01",2,510,6,153.619619205298
"6951","two_YO_release",1,"M","WECH",3,2009,50,"50",2,504.285714285714,42,153.619619205298
"6952","two_YO_release",1,"M","WECH",3,2009,54,"03",2,529.62962962963,54,153.619619205298
"6953","two_YO_release",1,"M","WECH",3,2009,54,"54",2,532.5,8,153.619619205298
"6954","two_YO_release",1,"M","WECH",4,1977,50,"01",2,808.421052631579,57,153.619619205298
"6955","two_YO_release",1,"M","WECH",4,1986,50,"50",2,784.25,120,153.619619205298
"6956","two_YO_release",1,"M","WECH",4,1986,55,"16",2,775.833333333333,6,153.619619205298
"6957","two_YO_release",1,"M","WECH",4,1987,50,"50",2,776.896551724138,174,153.619619205298
"6958","two_YO_release",1,"M","WECH",4,1987,55,"16",2,762.777777777778,9,153.619619205298
"6959","two_YO_release",1,"M","WECH",4,1988,50,"50",2,762.222222222222,243,153.619619205298
"6960","two_YO_release",1,"M","WECH",4,1988,55,"16",2,707.2,5,153.619619205298
"6961","two_YO_release",1,"M","WECH",4,1988,61,"15",2,756.666666666667,3,153.619619205298
"6962","two_YO_release",1,"M","WECH",4,1990,50,"50",2,780,15,153.619619205298
"6963","two_YO_release",1,"M","WECH",4,1991,50,"01",2,920,3,153.619619205298
"6964","two_YO_release",1,"M","WECH",4,1991,50,"50",2,830.625,96,153.619619205298
"6965","two_YO_release",1,"M","WECH",4,1991,54,"03",2,680,6,153.619619205298
"6966","two_YO_release",1,"M","WECH",4,1991,55,"16",2,840,1,153.619619205298
"6967","two_YO_release",1,"M","WECH",4,1992,50,"50",2,794.920634920635,189,153.619619205298
"6968","two_YO_release",1,"M","WECH",4,1992,52,"04",2,570,4,153.619619205298
"6969","two_YO_release",1,"M","WECH",4,1992,55,"16",2,794,2,153.619619205298
"6970","two_YO_release",1,"M","WECH",4,1993,24,"11",2,860,2,153.619619205298
"6971","two_YO_release",1,"M","WECH",4,1993,46,"96",2,818.181818181818,22,153.619619205298
"6972","two_YO_release",1,"M","WECH",4,1993,50,"01",2,841.071428571429,56,153.619619205298
"6973","two_YO_release",1,"M","WECH",4,1993,50,"50",2,808.040540540541,444,153.619619205298
"6974","two_YO_release",1,"M","WECH",4,1993,54,"03",2,800,16,153.619619205298
"6975","two_YO_release",1,"M","WECH",4,1993,55,"16",2,770,1,153.619619205298
"6976","two_YO_release",1,"M","WECH",4,1994,50,"01",2,810,10,153.619619205298
"6977","two_YO_release",1,"M","WECH",4,1994,50,"50",2,797.380952380952,126,153.619619205298
"6978","two_YO_release",1,"M","WECH",4,1994,55,"16",2,843.5,2,153.619619205298
"6979","two_YO_release",1,"M","WECH",4,1995,50,"01",2,795.333333333333,30,153.619619205298
"6980","two_YO_release",1,"M","WECH",4,1995,50,"50",2,790.268199233716,783,153.619619205298
"6981","two_YO_release",1,"M","WECH",4,1995,55,"16",2,801.666666666667,6,153.619619205298
"6982","two_YO_release",1,"M","WECH",4,1996,21,"11",2,840,2,153.619619205298
"6983","two_YO_release",1,"M","WECH",4,1996,46,"96",2,793,20,153.619619205298
"6984","two_YO_release",1,"M","WECH",4,1996,50,"01",2,785,24,153.619619205298
"6985","two_YO_release",1,"M","WECH",4,1996,50,"50",2,778.846153846154,1248,153.619619205298
"6986","two_YO_release",1,"M","WECH",4,1996,54,"03",2,770,10,153.619619205298
"6987","two_YO_release",1,"M","WECH",4,1996,55,"16",2,771.941176470588,17,153.619619205298
"6988","two_YO_release",1,"M","WECH",4,1997,21,"13",2,745.333333333333,3,153.619619205298
"6989","two_YO_release",1,"M","WECH",4,1997,46,"96",2,790,2,153.619619205298
"6990","two_YO_release",1,"M","WECH",4,1997,50,"01",2,874.545454545455,231,153.619619205298
"6991","two_YO_release",1,"M","WECH",4,1997,50,"50",2,786.849015317287,1371,153.619619205298
"6992","two_YO_release",1,"M","WECH",4,1997,54,"03",2,854.906542056075,428,153.619619205298
"6993","two_YO_release",1,"M","WECH",4,1997,55,"16",2,790.5,10,153.619619205298
"6994","two_YO_release",1,"M","WECH",4,1998,21,"13",2,781.666666666667,3,153.619619205298
"6995","two_YO_release",1,"M","WECH",4,1998,46,"96",2,828.571428571429,14,153.619619205298
"6996","two_YO_release",1,"M","WECH",4,1998,50,"01",2,835.909090909091,44,153.619619205298
"6997","two_YO_release",1,"M","WECH",4,1998,50,"50",2,789.673913043478,828,153.619619205298
"6998","two_YO_release",1,"M","WECH",4,1998,54,"03",2,840.957446808511,188,153.619619205298
"6999","two_YO_release",1,"M","WECH",4,1998,55,"16",2,832,5,153.619619205298
"7000","two_YO_release",1,"M","WECH",4,1999,50,"50",2,772.532467532468,462,153.619619205298
"7001","two_YO_release",1,"M","WECH",4,1999,54,"54",2,800,2,153.619619205298
"7002","two_YO_release",1,"M","WECH",4,2000,24,"11",2,755,4,153.619619205298
"7003","two_YO_release",1,"M","WECH",4,2000,46,"40",2,700,1,153.619619205298
"7004","two_YO_release",1,"M","WECH",4,2000,46,"96",2,752.5,8,153.619619205298
"7005","two_YO_release",1,"M","WECH",4,2000,50,"01",2,811.5,40,153.619619205298
"7006","two_YO_release",1,"M","WECH",4,2000,50,"50",2,759.624277456647,1038,153.619619205298
"7007","two_YO_release",1,"M","WECH",4,2000,54,"03",2,788.461538461538,26,153.619619205298
