"","release_type","run","sex","release_location_rmis_basin","brood_year","length_age3","length_age4","length_age5"
"1060","two_YO_release",1,"M","LOSN",2006,528.058252427184,715.913043478261,NA
"1061","two_YO_release",1,"M","LOSN",2007,NA,722.173913043478,NA
"1062","two_YO_release",1,"M","LOSN",2008,507.948717948718,688.837209302326,NA
"1063","two_YO_release",1,"M","LOSN",2009,NA,678.73417721519,NA
"1064","two_YO_release",1,"M","MEOK",1992,NA,605.263157894737,NA
"1065","two_YO_release",1,"M","MEOK",1993,406.511627906977,782.19262295082,949.117647058824
"1066","two_YO_release",1,"M","MEOK",1994,NA,784.761904761905,NA
"1067","two_YO_release",1,"M","MEOK",1995,558.75,770.752688172043,NA
"1068","two_YO_release",1,"M","MEOK",1996,504.290909090909,755.730707395498,NA
"1069","two_YO_release",1,"M","MEOK",1997,500.636604774536,787.210810810811,895.038461538462
"1070","two_YO_release",1,"M","MEOK",1998,519.721115537849,759.280701754386,916.566757493188
"1071","two_YO_release",1,"M","MEOK",1999,NA,735.793103448276,NA
"1072","two_YO_release",1,"M","MEOK",2000,477.902621722846,736.045893719807,888.666666666667
"1073","two_YO_release",1,"M","MEOK",2001,481.954545454545,745.170731707317,842.727272727273
"1074","two_YO_release",1,"M","MEOK",2002,494.611111111111,742.910284463895,912.234042553191
"1075","two_YO_release",1,"M","MEOK",2003,487.088607594937,684.350649350649,885.333333333333
"1076","two_YO_release",1,"M","MEOK",2004,492.878504672897,743.357798165138,930.47619047619
"1077","two_YO_release",1,"M","MEOK",2005,522.795275590551,753.145336225597,NA
"1078","two_YO_release",1,"M","MEOK",2006,545.505925250684,757.007845934379,909.558823529412
"1079","two_YO_release",1,"M","MEOK",2007,488.343465045593,698.844106463878,898.75
"1080","two_YO_release",1,"M","MEOK",2008,492.936456996149,697.040901502504,847.966101694915
"1081","two_YO_release",1,"M","MEOK",2009,488.773364485981,712.8184110971,NA
"1082","two_YO_release",1,"M","UMAT",1986,NA,742.638655462185,NA
"1083","two_YO_release",1,"M","UMAT",1987,544.36,740.931034482759,NA
"1084","two_YO_release",1,"M","UMAT",1988,484.166666666667,740.814159292035,NA
"1085","two_YO_release",1,"M","UMAT",1991,NA,804,NA
"1086","two_YO_release",1,"M","UMAT",1992,547.375,818.035087719298,NA
"1087","two_YO_release",1,"M","UMAT",1993,563.162790697674,813.51572327044,NA
"1088","two_YO_release",1,"M","UMAT",1995,536.444444444444,786.546153846154,NA
"1089","two_YO_release",1,"M","UMAT",1996,550.679738562092,780.369774919614,NA
"1090","two_YO_release",1,"M","UMAT",1997,526.235294117647,798.408163265306,NA
"1091","two_YO_release",1,"M","UMAT",1998,548.566037735849,794.431818181818,NA
"1092","two_YO_release",1,"M","UMAT",1999,521.75,804.603174603175,NA
"1093","two_YO_release",1,"M","UMAT",2000,570.915254237288,799.715596330275,NA
"1094","two_YO_release",1,"M","UMAT",2001,552.849557522124,785.4,NA
"1095","two_YO_release",1,"M","UMAT",2002,533.78431372549,773.103773584906,NA
"1096","two_YO_release",1,"M","UMAT",2003,532.444444444444,764.575,NA
"1097","two_YO_release",1,"M","UMAT",2004,546.302325581395,784.297872340426,NA
"1098","two_YO_release",1,"M","UMAT",2005,589.0625,800.47619047619,NA
"1099","two_YO_release",1,"M","UMAT",2006,581.944444444444,831.2,NA
"1100","two_YO_release",1,"M","UMAT",2007,526.428571428571,790.275862068965,NA
"1101","two_YO_release",1,"M","UMAT",2008,544.25,745.923076923077,NA
"1102","two_YO_release",1,"M","UMAT",2009,505.913043478261,746.873015873016,NA
"1103","two_YO_release",1,"M","WECH",1977,NA,808.421052631579,NA
"1104","two_YO_release",1,"M","WECH",1986,NA,783.849206349206,900.625
"1105","two_YO_release",1,"M","WECH",1987,497.5,776.20218579235,899.880597014925
"1106","two_YO_release",1,"M","WECH",1988,490,761.059760956175,NA
"1107","two_YO_release",1,"M","WECH",1989,NA,NA,974
"1108","two_YO_release",1,"M","WECH",1990,NA,780,NA
"1109","two_YO_release",1,"M","WECH",1991,507.5,824.716981132075,991.428571428571
"1110","two_YO_release",1,"M","WECH",1992,485.714285714286,790.297435897436,945.384615384615
"1111","two_YO_release",1,"M","WECH",1993,510,811.756007393715,936.435897435897
"1112","two_YO_release",1,"M","WECH",1994,NA,798.963768115942,954.0625
"1113","two_YO_release",1,"M","WECH",1995,524,790.537240537241,928.823529411765
"1114","two_YO_release",1,"M","WECH",1996,526.41975308642,779.109008327025,941.589743589744
"1115","two_YO_release",1,"M","WECH",1997,553.229166666667,810.958924205379,947.910052910053
"1116","two_YO_release",1,"M","WECH",1998,549.602649006623,801.141404805915,970.760606060606
"1117","two_YO_release",1,"M","WECH",1999,490.769230769231,772.650862068965,930
"1118","two_YO_release",1,"M","WECH",2000,528.360655737705,762.032229185318,906.122448979592
"1119","two_YO_release",1,"M","WECH",2001,514.68045112782,806.762907608696,950.93137254902
"1120","two_YO_release",1,"M","WECH",2002,536.013986013986,793.164705882353,937.846715328467
"1121","two_YO_release",1,"M","WECH",2003,523.829787234043,802.09756097561,935.32967032967
"1122","two_YO_release",1,"M","WECH",2004,555.94262295082,825.562841530055,926.208530805687
"1123","two_YO_release",1,"M","WECH",2005,566.717948717949,793.899700598802,951.777777777778
"1124","two_YO_release",1,"M","WECH",2006,539.40329218107,797.585616438356,933.090452261306
"1125","two_YO_release",1,"M","WECH",2007,536.825396825397,785.670886075949,927.52688172043
"1126","two_YO_release",1,"M","WECH",2008,520.39175257732,755.195195195195,901.619047619048
"1127","two_YO_release",1,"M","WECH",2009,519.122807017544,776.052631578947,899.130434782609
"1128","two_YO_release",1,"M","WILL",1977,NA,NA,882.5
"1129","two_YO_release",1,"M","WILL",1980,NA,748.333333333333,NA
"1130","two_YO_release",1,"M","WILL",1981,NA,727.647058823529,NA
"1131","two_YO_release",1,"M","WILL",1983,NA,742.683890577508,903.786764705882
"1132","two_YO_release",1,"M","WILL",1984,NA,759.997093023256,870.495867768595
"1133","two_YO_release",1,"M","WILL",1989,NA,NA,848.08
"1134","two_YO_release",1,"M","WILL",1992,NA,736,887.058823529412
"1135","two_YO_release",1,"M","WILL",1993,NA,790.583333333333,828.875
"1136","two_YO_release",1,"M","WILL",1994,NA,745.442307692308,NA
"1137","two_YO_release",1,"M","WILL",1995,NA,758.5,856.952380952381
"1138","two_YO_release",1,"M","WILL",1996,NA,717.544910179641,915.404494382022
"1139","two_YO_release",1,"M","WILL",1997,NA,768.530769230769,887.037735849057
"1140","two_YO_release",1,"M","WILL",1998,NA,767.6375,890.479166666667
"1141","two_YO_release",1,"M","WILL",1999,NA,737.060606060606,836.166666666667
"1142","two_YO_release",1,"M","WILL",2000,NA,731.117647058824,828.166666666667
"1143","two_YO_release",1,"M","WILL",2001,NA,710.113636363636,858.333333333333
"1144","two_YO_release",1,"M","WILL",2002,NA,729.97975708502,850
"1145","two_YO_release",1,"M","WILL",2003,NA,776,NA
"1146","two_YO_release",1,"M","WILL",2006,NA,749.055555555556,NA
"1147","two_YO_release",1,"M","WILL",2007,NA,785.294117647059,836
"1148","two_YO_release",1,"M","WIND",1978,NA,751.363636363636,899.272727272727
"1149","two_YO_release",1,"M","WIND",1982,539.756097560976,787.062868369352,933.266832917706
"1150","two_YO_release",1,"M","WIND",1983,562.173913043478,783.072916666667,942.818181818182
"1151","two_YO_release",1,"M","WIND",1984,532.5,798.125,955
"1152","two_YO_release",1,"M","WIND",1985,499.166666666667,766.883089770355,932.815533980582
"1153","two_YO_release",1,"M","WIND",1988,538.333333333333,775.73732718894,NA
"1154","two_YO_release",1,"M","WIND",1989,NA,752.916666666667,901.25
"1155","two_YO_release",1,"M","WIND",1990,NA,772.447552447552,959.085365853659
"1156","two_YO_release",1,"M","WIND",1991,545,821.977777777778,965.294117647059
"1157","two_YO_release",1,"M","WIND",1992,540,802.567662565905,950.9375
"1158","two_YO_release",1,"M","WIND",1993,530,816.658536585366,936.160714285714
"1159","two_YO_release",1,"M","WIND",1994,NA,777.340136054422,912.452830188679
"1160","two_YO_release",1,"M","WIND",1995,518,786.00936329588,902.932489451477
"1161","two_YO_release",1,"M","WIND",1996,524.444444444444,764.219837157661,NA
"1162","two_YO_release",1,"M","WIND",1997,531.8,824.678571428571,956
"1163","two_YO_release",1,"M","WIND",1998,NA,794.632450331126,952.813559322034
"1164","two_YO_release",1,"M","WIND",1999,NA,793.196721311475,930.461538461538
"1165","two_YO_release",1,"M","WIND",2000,523.333333333333,799.518115942029,960
"1166","two_YO_release",1,"M","WIND",2001,NA,790.243902439024,NA
"1167","two_YO_release",1,"M","WIND",2002,539.827586206897,778.24427480916,917.151515151515
"1168","two_YO_release",1,"M","WIND",2003,NA,776.146179401993,931.379310344828
"1169","two_YO_release",1,"M","WIND",2004,537.595628415301,806.846846846847,NA
"1170","two_YO_release",1,"M","WIND",2005,549.180327868852,809.380165289256,NA
"1171","two_YO_release",1,"M","WIND",2006,561.790540540541,803.208556149733,963.478260869565
"1172","two_YO_release",1,"M","WIND",2007,536,775.904255319149,920
"1173","two_YO_release",1,"M","WIND",2008,526,778.893442622951,919.375
"1174","two_YO_release",1,"M","WIND",2009,497.5,759.92277992278,906
"1175","two_YO_release",2,"F","MEOK",1989,NA,778.271604938272,879.855072463768
"1176","two_YO_release",2,"F","MEOK",1990,NA,761.538461538462,906.5625
"1177","two_YO_release",2,"F","MEOK",1991,NA,813.103448275862,899.289940828402
"1178","two_YO_release",2,"F","MEOK",1992,NA,795.769230769231,916.483530961792
"1179","two_YO_release",2,"F","MEOK",1993,NA,NA,895.490196078431
"1180","two_YO_release",2,"F","MEOK",1994,NA,767.96875,877.762337662338
"1181","two_YO_release",2,"F","MEOK",1995,NA,761.2,902.704128440367
"1182","two_YO_release",2,"F","MEOK",1996,NA,NA,894
"1183","two_YO_release",2,"F","MEOK",1997,NA,794.343629343629,912.503593145384
"1184","two_YO_release",2,"F","MEOK",1998,NA,756.666666666667,864.444444444444
"1185","two_YO_release",2,"F","MEOK",1999,NA,711.111111111111,871.428571428571
"1186","two_YO_release",2,"F","MEOK",2000,NA,741.574074074074,861.751968503937
"1187","two_YO_release",2,"F","MEOK",2001,NA,773.333333333333,861.756756756757
"1188","two_YO_release",2,"F","MEOK",2002,NA,771.818181818182,887.949886104784
"1189","two_YO_release",2,"F","MEOK",2003,NA,776.470588235294,883.229357798165
"1190","two_YO_release",2,"F","MEOK",2004,NA,785.43599257885,895.231958762887
"1191","two_YO_release",2,"F","MEOK",2005,NA,757.857142857143,876.151960784314
"1192","two_YO_release",2,"F","MEOK",2006,NA,746.03567888999,868.62524785195
"1193","two_YO_release",2,"F","MEOK",2007,NA,763.636363636364,856.038095238095
"1194","two_YO_release",2,"F","MEOK",2008,NA,755.711538461538,853.903436988543
"1195","two_YO_release",2,"F","MEOK",2009,NA,752.951388888889,851.079478054567
"1196","two_YO_release",2,"F","PRGC",1983,NA,NA,876.363636363636
"1197","two_YO_release",2,"F","PRGC",1984,NA,NA,905.238095238095
"1198","two_YO_release",2,"F","PRGC",1985,NA,802.777777777778,884.362068965517
"1199","two_YO_release",2,"F","PRGC",1986,NA,799.379746835443,889.84126984127
"1200","two_YO_release",2,"F","PRGC",1987,NA,788.461538461538,878.909090909091
"1201","two_YO_release",2,"F","PRGC",1988,NA,777.5,878.181818181818
"1202","two_YO_release",2,"F","PRGC",1990,NA,NA,916
"1203","two_YO_release",2,"F","PRGC",1991,NA,NA,885
"1204","two_YO_release",2,"F","PRGC",1992,NA,778.778625954198,916.880733944954
"1205","two_YO_release",2,"F","PRGC",1993,NA,806.222222222222,950.76427996782
"1206","two_YO_release",2,"F","PRGC",1994,NA,797.272727272727,909.117647058824
"1207","two_YO_release",2,"F","PRGC",1995,NA,815.961538461538,916.040816326531
"1208","two_YO_release",2,"F","PRGC",1996,NA,811.666666666667,928.27397260274
"1209","two_YO_release",2,"F","PRGC",1997,NA,818.343594009983,934.413043478261
"1210","two_YO_release",2,"F","PRGC",1998,NA,825,920.53862508859
"1211","two_YO_release",2,"F","PRGC",1999,NA,810.909090909091,887.116564417178
"1212","two_YO_release",2,"F","PRGC",2000,NA,789.571895424837,889.527665317139
"1213","two_YO_release",2,"F","PRGC",2001,NA,793.574380165289,910.999010880317
"1214","two_YO_release",2,"F","PRGC",2002,NA,822.612612612613,914.668587896254
"1215","two_YO_release",2,"F","PRGC",2007,NA,760,855.714285714286
"1216","two_YO_release",2,"F","PRGC",2008,NA,787.909090909091,877.321477428181
"1217","two_YO_release",2,"F","PRGC",2009,NA,768.026137463698,868.143738977072
"1218","two_YO_release",2,"F","WECH",1989,NA,768.125,862.560975609756
"1219","two_YO_release",2,"F","WECH",1992,NA,751.25,888.214285714286
"1220","two_YO_release",2,"F","WECH",1993,NA,NA,901.428571428571
"1221","two_YO_release",2,"F","WECH",1994,NA,773.27868852459,897.936962750716
"1222","two_YO_release",2,"F","WECH",1995,NA,811.938775510204,911.218905472637
"1223","two_YO_release",2,"F","WECH",1996,NA,785.714285714286,886.969696969697
"1224","two_YO_release",2,"F","WECH",1997,NA,797.541899441341,908.818681318681
"1225","two_YO_release",2,"F","WECH",1998,NA,787.095890410959,888.737270875764
"1226","two_YO_release",2,"F","WECH",1999,NA,NA,864.83660130719
"1227","two_YO_release",2,"F","WECH",2000,NA,764.565217391304,873.084905660377
"1228","two_YO_release",2,"F","WECH",2001,NA,747.272727272727,880.31914893617
"1229","two_YO_release",2,"F","WECH",2002,NA,775.6,903.78453038674
"1230","two_YO_release",2,"F","WECH",2003,NA,769.444444444444,893.567567567568
"1231","two_YO_release",2,"F","WECH",2004,NA,810.238095238095,866.744186046512
"1232","two_YO_release",2,"F","WECH",2005,NA,777.941176470588,891.221198156682
"1233","two_YO_release",2,"F","WECH",2006,NA,778.244047619048,859.4341894061
"1234","two_YO_release",2,"F","WECH",2007,NA,752.5,875.767441860465
"1235","two_YO_release",2,"F","WECH",2008,NA,777.526041666667,867.003129890454
"1236","two_YO_release",2,"F","WECH",2009,NA,745.558823529412,834.019607843137
"1237","two_YO_release",2,"M","MEOK",1977,496,726,NA
"1238","two_YO_release",2,"M","MEOK",1989,497.064,725.689102564103,876.980552712385
"1239","two_YO_release",2,"M","MEOK",1990,416.428571428571,752.058823529412,881.320754716981
"1240","two_YO_release",2,"M","MEOK",1991,501.976744186047,723.790322580645,915.658536585366
"1241","two_YO_release",2,"M","MEOK",1992,514.076923076923,759.240506329114,924.959568733154
"1242","two_YO_release",2,"M","MEOK",1993,NA,714.130434782609,918.666666666667
"1243","two_YO_release",2,"M","MEOK",1994,444.481481481481,720.25078369906,911.824817518248
"1244","two_YO_release",2,"M","MEOK",1995,507.560975609756,746.075268817204,901.150895140665
"1245","two_YO_release",2,"M","MEOK",1996,NA,NA,840
"1246","two_YO_release",2,"M","MEOK",1997,521.111111111111,749.071428571429,903.975903614458
"1247","two_YO_release",2,"M","MEOK",1998,524.761904761905,735.088652482269,860.648148148148
"1248","two_YO_release",2,"M","MEOK",1999,468.888888888889,688.378378378378,855.2
"1249","two_YO_release",2,"M","MEOK",2000,507.543859649123,697.384615384615,832.350427350427
"1250","two_YO_release",2,"M","MEOK",2001,521,721.739130434783,880
"1251","two_YO_release",2,"M","MEOK",2002,496.436363636364,717.258064516129,885.094339622642
"1252","two_YO_release",2,"M","MEOK",2003,527.857142857143,738.375,905.473251028807
"1253","two_YO_release",2,"M","MEOK",2004,532.826086956522,756.315240083507,920.736434108527
"1254","two_YO_release",2,"M","MEOK",2005,498.271604938272,726.766467065868,859.352517985611
"1255","two_YO_release",2,"M","MEOK",2006,536.686046511628,712.598465473146,864.721407624633
"1256","two_YO_release",2,"M","MEOK",2007,525.277777777778,717.676056338028,842.186588921283
"1257","two_YO_release",2,"M","MEOK",2008,539.327122153209,709.917971662938,853.014861995754
"1258","two_YO_release",2,"M","MEOK",2009,532.792792792793,701.972920696325,857.471590909091
"1259","two_YO_release",2,"M","PRGC",1983,531,673.333333333333,NA
"1260","two_YO_release",2,"M","PRGC",1984,545.315789473684,726.666666666667,913.076923076923
"1261","two_YO_release",2,"M","PRGC",1985,513.243243243243,716.81660899654,882.285714285714
"1262","two_YO_release",2,"M","PRGC",1986,552.5,762.222222222222,941.388888888889
"1263","two_YO_release",2,"M","PRGC",1987,540.316455696203,758.5,906.363636363636
"1264","two_YO_release",2,"M","PRGC",1988,496.594594594595,738.75,893.529411764706
"1265","two_YO_release",2,"M","PRGC",1990,490,785,874.285714285714
"1266","two_YO_release",2,"M","PRGC",1992,527.272727272727,764.606741573034,929.269406392694
"1267","two_YO_release",2,"M","PRGC",1993,525.284552845528,773.029827315542,949.420062695925
"1268","two_YO_release",2,"M","PRGC",1994,NA,793.098591549296,960.405405405405
"1269","two_YO_release",2,"M","PRGC",1995,531.875,761.071428571429,919.017094017094
"1270","two_YO_release",2,"M","PRGC",1996,520.08064516129,759.493801652893,932.772861356932
"1271","two_YO_release",2,"M","PRGC",1997,549.116279069767,800.949241540257,948.818428184282
"1272","two_YO_release",2,"M","PRGC",1998,537.2,795.437649880096,921.245791245791
"1273","two_YO_release",2,"M","PRGC",1999,491.632653061225,758.082191780822,909.328859060403
"1274","two_YO_release",2,"M","PRGC",2000,596.363636363636,788.5625,881.90243902439
"1275","two_YO_release",2,"M","PRGC",2001,561.818181818182,783.193277310924,910.367775831874
"1276","two_YO_release",2,"M","PRGC",2002,574.375,794.593220338983,930.888888888889
"1277","two_YO_release",2,"M","PRGC",2007,569.491525423729,717.75974025974,872.440476190476
"1278","two_YO_release",2,"M","PRGC",2008,585.880758807588,754.671052631579,870.33843537415
"1279","two_YO_release",2,"M","PRGC",2009,580.084745762712,735.836491846629,841.3125
"1280","two_YO_release",2,"M","WECH",1989,463.134328358209,688.630136986301,835.625
"1281","two_YO_release",2,"M","WECH",1990,NA,630,NA
"1282","two_YO_release",2,"M","WECH",1992,NA,717.222222222222,898.059701492537
"1283","two_YO_release",2,"M","WECH",1993,NA,702.857142857143,863.684210526316
"1284","two_YO_release",2,"M","WECH",1994,NA,733.566176470588,914.565079365079
"1285","two_YO_release",2,"M","WECH",1995,487.25,780.671052631579,928.10599078341
"1286","two_YO_release",2,"M","WECH",1996,NA,740.4,900.454545454545
"1287","two_YO_release",2,"M","WECH",1997,512.380952380952,741.543086172345,917.373333333333
"1288","two_YO_release",2,"M","WECH",1998,499.732142857143,752.551546391753,895.212927756654
"1289","two_YO_release",2,"M","WECH",1999,NA,732.4,868.703703703704
"1290","two_YO_release",2,"M","WECH",2000,475.671641791045,697.155172413793,853.561643835616
"1291","two_YO_release",2,"M","WECH",2001,535.272727272727,734,856.065573770492
"1292","two_YO_release",2,"M","WECH",2002,529.36170212766,758.392857142857,919.478260869565
"1293","two_YO_release",2,"M","WECH",2003,520,724.383561643836,924.577464788732
"1294","two_YO_release",2,"M","WECH",2004,532.962962962963,746.938775510204,910.217391304348
"1295","two_YO_release",2,"M","WECH",2005,525.733333333333,740.334346504559,893.647058823529
"1296","two_YO_release",2,"M","WECH",2006,544.705882352941,747.309644670051,879.661733615222
"1297","two_YO_release",2,"M","WECH",2007,552.307692307692,758,873.389830508475
"1298","two_YO_release",2,"M","WECH",2008,557.872340425532,735.630397236615,853.042596348884
"1299","two_YO_release",2,"M","WECH",2009,532.654320987654,699.36678614098,824.272445820433
"1300","two_YO_release",3,"F","LOSN",1993,596.854838709677,730.827092511013,837.864923747277
"1301","two_YO_release",3,"F","LOSN",1994,NA,731.322957198444,841.578947368421
"1302","two_YO_release",3,"F","LOSN",1995,577.024691358025,721.027860106698,813.408203125
"1303","two_YO_release",3,"F","LOSN",1996,601.714285714286,764.064417177914,849.80198019802
"1304","two_YO_release",3,"F","LOSN",1997,643.459649122807,772.523567802756,847.715736040609
"1305","two_YO_release",3,"F","LOSN",1998,622.971014492754,765.897864438254,836.648793565684
"1306","two_YO_release",3,"F","LOSN",1999,668.571428571429,758.897849462366,835.190476190476
"1307","two_YO_release",3,"F","LOSN",2000,610.059880239521,742.851711026616,811.770428015564
"1308","two_YO_release",3,"F","LOSN",2001,636.225071225071,764.440986717268,841.174089068826
"1309","two_YO_release",3,"F","LOSN",2002,637.299270072993,762.924901185771,827.582524271845
"1310","two_YO_release",3,"F","LOSN",2003,652.437673130194,755.949248120301,824.713375796178
"1311","two_YO_release",3,"F","LOSN",2004,629.422150882825,775.898825654923,843.157894736842
"1312","two_YO_release",3,"F","LOSN",2005,641.594827586207,771.151685393258,834.25
"1313","two_YO_release",3,"F","LOSN",2006,649.11247130834,787.552854122622,805.563909774436
"1314","two_YO_release",3,"F","LOSN",2007,657.592592592593,764.88120950324,836.363636363636
"1315","two_YO_release",3,"F","LOSN",2008,647.242647058824,763.822284908322,779.477124183006
"1316","two_YO_release",3,"F","LOSN",2009,606.666666666667,722.275670675301,808.333333333333
"1317","two_YO_release",3,"M","LOSN",1993,511.455882352941,704.770967741935,873.791208791209
"1318","two_YO_release",3,"M","LOSN",1994,499.421875,701.562742561449,850.183486238532
"1319","two_YO_release",3,"M","LOSN",1995,524.915353867858,696.137608069164,873.363228699552
"1320","two_YO_release",3,"M","LOSN",1996,527.638737758433,711.839793281654,885.909090909091
"1321","two_YO_release",3,"M","LOSN",1997,584.268166728145,759.666030534351,929.113924050633
"1322","two_YO_release",3,"M","LOSN",1998,572.621359223301,742.937394247039,878.125
"1323","two_YO_release",3,"M","LOSN",1999,550.784963621665,722.837423312883,906.72131147541
"1324","two_YO_release",3,"M","LOSN",2000,540.460495558672,698.254658385093,831.714285714286
"1325","two_YO_release",3,"M","LOSN",2001,587.895115681234,722.954545454545,776.666666666667
"1326","two_YO_release",3,"M","LOSN",2002,579.516032811335,710.8,NA
"1327","two_YO_release",3,"M","LOSN",2003,590.120178041543,733.734491315136,838.823529411765
"1328","two_YO_release",3,"M","LOSN",2004,599.922536916001,765.60553633218,875.714285714286
"1329","two_YO_release",3,"M","LOSN",2005,581.022054868209,747.262569832402,928.181818181818
"1330","two_YO_release",3,"M","LOSN",2006,598.257090576395,779.431137724551,873.333333333333
"1331","two_YO_release",3,"M","LOSN",2007,601.155913978495,734.866310160428,813.333333333333
"1332","two_YO_release",3,"M","LOSN",2008,583.343848580442,727.465753424658,761.153846153846
"1333","two_YO_release",3,"M","LOSN",2009,557.797752808989,704.021164021164,NA
"1334","two_YO_release",8,"F","UMAT",1983,NA,789.5625,900
"1335","two_YO_release",8,"F","UMAT",1984,NA,780.630769230769,843.661538461538
"1336","two_YO_release",8,"F","UMAT",1985,NA,789.395833333333,902.80612244898
"1337","two_YO_release",8,"F","UMAT",1986,NA,790.741116751269,890.509433962264
"1338","two_YO_release",8,"F","UMAT",1992,NA,719.666666666667,NA
"1339","two_YO_release",8,"F","UMAT",1995,NA,755.019867549669,872.138728323699
"1340","two_YO_release",8,"F","UMAT",1996,NA,755.75,871.473684210526
"1341","two_YO_release",8,"F","UMAT",1997,NA,734.333333333333,NA
"1342","two_YO_release",8,"F","UMAT",1998,NA,778.257668711656,872.34
"1343","two_YO_release",8,"F","UMAT",1999,NA,779,836.571428571429
"1344","two_YO_release",8,"F","UMAT",2000,NA,760.791139240506,867.106382978723
"1345","two_YO_release",8,"F","UMAT",2001,NA,774.521739130435,874.72
"1346","two_YO_release",8,"F","UMAT",2002,NA,783.59375,866.117647058824
"1347","two_YO_release",8,"F","UMAT",2003,NA,755,817.142857142857
"1348","two_YO_release",8,"F","UMAT",2004,NA,794.426966292135,908.857142857143
"1349","two_YO_release",8,"F","UMAT",2005,NA,779.592592592593,866.56
"1350","two_YO_release",8,"F","UMAT",2006,NA,796.695035460993,850.9375
"1351","two_YO_release",8,"F","UMAT",2007,NA,768.555555555556,NA
"1352","two_YO_release",8,"F","UMAT",2008,NA,757.608938547486,797.037735849057
"1353","two_YO_release",8,"F","UMAT",2009,NA,744.047058823529,825.515151515152
"1354","two_YO_release",8,"M","UMAT",1983,NA,787.142857142857,NA
"1355","two_YO_release",8,"M","UMAT",1984,563.7,728.208333333333,NA
"1356","two_YO_release",8,"M","UMAT",1985,537.406779661017,735.594594594595,NA
"1357","two_YO_release",8,"M","UMAT",1986,560.443786982249,764.328244274809,NA
"1358","two_YO_release",8,"M","UMAT",1991,594.769230769231,NA,NA
"1359","two_YO_release",8,"M","UMAT",1992,545.714285714286,NA,NA
"1360","two_YO_release",8,"M","UMAT",1994,NA,759.090909090909,NA
"1361","two_YO_release",8,"M","UMAT",1995,588.117647058824,754.448,NA
"1362","two_YO_release",8,"M","UMAT",1996,568.2,692.533333333333,NA
"1363","two_YO_release",8,"M","UMAT",1998,601.117647058824,765.566265060241,NA
"1364","two_YO_release",8,"M","UMAT",1999,575.923611111111,765.532467532468,NA
"1365","two_YO_release",8,"M","UMAT",2000,594.290909090909,750.776859504132,NA
"1366","two_YO_release",8,"M","UMAT",2001,614.518518518518,733.096774193548,NA
"1367","two_YO_release",8,"M","UMAT",2002,577.483870967742,767.586206896552,NA
"1368","two_YO_release",8,"M","UMAT",2003,591.9375,741.428571428571,NA
"1369","two_YO_release",8,"M","UMAT",2004,640,764.909090909091,NA
"1370","two_YO_release",8,"M","UMAT",2005,601.471698113208,759.863636363636,NA
"1371","two_YO_release",8,"M","UMAT",2006,653.606060606061,797.036144578313,NA
"1372","two_YO_release",8,"M","UMAT",2007,NA,767.714285714286,NA
"1373","two_YO_release",8,"M","UMAT",2008,646.69,759.024390243902,NA
"1374","two_YO_release",8,"M","UMAT",2009,577.875,712.591836734694,NA
"1375","two_YO_release",8,"M","UPSN",1994,462.333333333333,681.666666666667,NA
"1376","two_YO_release",8,"M","UPSN",1995,532.344086021505,679.193548387097,NA
"1377","two_YO_release",8,"M","UPSN",1996,530.084745762712,689.72602739726,NA
"1378","two_YO_release",8,"M","UPSN",1997,585.378048780488,745.757575757576,NA
"1379","two_YO_release",8,"M","UPSN",1998,572.587548638132,740.961038961039,NA
"1380","two_YO_release",8,"M","UPSN",1999,553.51724137931,720.631578947368,NA
"1381","two_YO_release",8,"M","UPSN",2000,542.5625,718.148148148148,NA
"1382","two_YO_release",8,"M","UPSN",2001,596.049689440994,704,NA
"1383","two_YO_release",8,"M","UPSN",2004,591.387024608501,741.538461538462,NA
"1384","two_YO_release",8,"M","UPSN",2005,557.5,NA,NA
"1385","two_YO_release",8,"M","UPSN",2006,576.362126245847,755.636363636364,NA
"1386","two_YO_release",8,"M","UPSN",2007,584.390243902439,681.8125,NA
"1387","two_YO_release",8,"M","UPSN",2008,573.699059561128,689.239130434783,NA
"1388","two_YO_release",8,"M","UPSN",2009,564.631578947368,NA,NA
